Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.14,0.9987902508450454,0.0005416291728214825,0.9985964313347506,0.9989840703553401,0.9626895187870798,0.0033505361235912053,0.9614905448335236,0.9638884927406359,0.88510773130545,0.008534104852194932,0.8820538411048178,0.8881616215060821,0.7193401592718999,0.022455290462165035,0.7113046367792137,0.727375681764586
0.14400000000000002,0.9990630374192019,0.00046234661457524945,0.9988975888080117,0.999228486030392,0.9648758514612172,0.0034521709033615714,0.9636405079688096,0.9661111949536249,0.894803548795944,0.007855809756036426,0.8919923833781885,0.8976147142136995,0.7250284414106941,0.024833585874688688,0.7161418568347191,0.7339150259866691
0.148,0.9991757101346143,0.0002972627873957921,0.9990693360122941,0.9992820842569344,0.9665238409140848,0.0032739510465654817,0.9653522725783754,0.9676954092497942,0.9000950570342207,0.00931147443520935,0.8967629887009134,0.9034271253675279,0.7377701934015926,0.027290265782828158,0.7280044972108092,0.7475358895923759
0.152,0.9993002431358595,0.00040711644550815615,0.9991545583868452,0.9994459278848739,0.9694023291584268,0.0032949369086127927,0.9682232511284299,0.9705814071884238,0.9024081115335867,0.00818219422692952,0.8994801509329078,0.9053360721342656,0.7511945392491468,0.023309562684533543,0.742853319367719,0.7595357591305746
0.156,0.9994129158512718,0.0004336407176500129,0.9992577395133708,0.9995680921891728,0.9705669083717865,0.0033847411935475527,0.9693556942911449,0.9717781224524281,0.9105196451204057,0.009089256241186129,0.9072670965465675,0.913772193694244,0.7557451649601821,0.020530381188641294,0.7483984624045991,0.7630918675157651
0.16,0.9994662871375198,0.0002841863902459654,0.9993645923438237,0.999567981931216,0.9728301472203912,0.0027285029347718045,0.9718537649847367,0.9738065294560456,0.9101394169835232,0.008297150891052634,0.9071703196689015,0.9131085142981449,0.7587030716723551,0.02251721485539556,0.7506453898201412,0.766760753524569
0.164,0.9994722172804364,0.0003116026018221292,0.9993607117214262,0.9995837228394467,0.9745770160404307,0.002443188165804313,0.973702732383612,0.9754512996972493,0.9139416983523447,0.006729577506067258,0.9115335499693439,0.9163498467353456,0.7654152445961319,0.023146727056756862,0.7571322946957499,0.7736981944965138
0.168,0.9995196584237679,0.00030332010878275764,0.9994111167168274,0.9996282001307084,0.9742474181498573,0.0033509087821831057,0.9730483108421366,0.9754465254575779,0.9177439797211662,0.007967654936821349,0.9148927910194807,0.9205951684228516,0.771331058020478,0.026903623336359556,0.7617037200522463,0.7809583959887096
0.17200000000000001,0.9995137282808514,0.00025984584356529897,0.9994207436399215,0.9996067129217813,0.9770160404306746,0.003120764252039228,0.9758992892853762,0.978132791575973,0.9230038022813687,0.007575827445042694,0.9202928272468698,0.9257147773158676,0.7757679180887372,0.02193896626572321,0.767917159836844,0.7836186763406304
0.176,0.9996204708533475,0.0002127340354845663,0.9995443449564246,0.9996965967502703,0.9792463194902219,0.0022143675992832195,0.9784539182215277,0.9800387207589161,0.9228453738910013,0.007243989213510289,0.9202531456426064,0.9254376021393962,0.7789533560864619,0.021373892890620944,0.7713048067449055,0.7866019054280182
