Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.092,0.91375724855029,0.004958471569192488,0.911982882287216,0.9155316148133639,0.9362906384645517,0.005556142907211373,0.9343023982599238,0.9382788786691797,0.9352505446623094,0.005373987916229159,0.9333274877840632,0.9371736015405556,0.8676045510455105,0.005757225421407034,0.8655443543873053,0.8696647477037157
0.096,0.9203559288142372,0.00670535141841229,0.9179564496253663,0.9227554080031082,0.9439874657265963,0.005516688979130594,0.9420133439288111,0.9459615875243815,0.9397385620915034,0.00416862966462808,0.9382468371240514,0.9412302870589554,0.8771986469864698,0.00631533064881851,0.8749387349375548,0.8794585590353847
0.1,0.9268946210757848,0.006889815817607554,0.9244291321494166,0.929360110002153,0.950235017626322,0.006172154533702096,0.9480263404921979,0.9524436947604461,0.9468409586056644,0.004554187402412461,0.9452112635736784,0.9484706536376505,0.8873846863468634,0.0066061464004224715,0.8850207072177574,0.8897486654759694
0.10400000000000001,0.9300139972005599,0.006450012993295076,0.9277058896936422,0.9323221047074776,0.9540736388562476,0.004423992325472114,0.952490533534199,0.9556567441782963,0.952650689905592,0.005061214416273615,0.9508395575868719,0.9544618222243121,0.8964944649446493,0.005183376463127727,0.8946396174988903,0.8983493123904084
0.108,0.9354729054189161,0.0070040453481760995,0.9329665399800058,0.9379792708578265,0.9587152369761067,0.005535214662954728,0.9567344858475048,0.9606959881047087,0.9547567175018156,0.0043483994971190605,0.9532006627259862,0.9563127722776449,0.9049738622386222,0.005950709519017065,0.9028444281852943,0.9071032962919501
0.112,0.9398920215956807,0.006641604143387553,0.93751535407621,0.9422686891151515,0.9623384253819037,0.0056762498936663314,0.9603072054441562,0.9643696453196513,0.960958605664488,0.005728960483994974,0.9589085234842367,0.9630086878447393,0.9127998154981551,0.0049387418049501655,0.911032509440542,0.9145671215557682
0.116,0.9433913217356531,0.005621821237603821,0.9413795788423363,0.94540306462897,0.9675871523697612,0.004140452652289489,0.9661055104166797,0.9690687943228428,0.9637472766884532,0.003828476276512213,0.962377274047674,0.9651172793292323,0.9181734317343172,0.004342775928905159,0.9166193893265286,0.9197274741421058
0.12,0.945870825834833,0.004616330731930678,0.9442188930979749,0.947522758571691,0.9674892283587937,0.0033851616517036913,0.9662778638191332,0.9687005928984542,0.9677124183006535,0.0034977446740749093,0.9664607664438424,0.9689640701574646,0.9227091020910209,0.0039062449256481724,0.9213112702965547,0.924106933885487
0.124,0.9493101379724056,0.005219538699462161,0.9474423500365674,0.9511779259082438,0.9721895808852329,0.0030523186075027795,0.9710973226992718,0.9732818390711939,0.9701089324618738,0.004140975320704314,0.9686271034743021,0.9715907614494455,0.9293127306273061,0.0044633056722809,0.9277155572047767,0.9309099040498355
0.128,0.9518096380723854,0.005554873683021307,0.9498218520538008,0.95379742409097,0.9732667450058755,0.004291970953415327,0.9717308829250784,0.9748026070866727,0.97279593318809,0.00317047523367485,0.9716613931964732,0.9739304731797068,0.9341635916359162,0.003555744668031346,0.9328911847478221,0.9354359985240104
0.132,0.9538892221555689,0.0041011893621432476,0.9524216303904215,0.9553568139207164,0.975186055620838,0.004210583266375656,0.9736793177498095,0.9766927934918666,0.9751633986928105,0.00336738098371916,0.9739583968834725,0.9763684005021486,0.9381765067650675,0.0040601309231292045,0.9367236075736264,0.9396294059565086
0.136,0.9589882023595282,0.004445992700126685,0.9573972243045179,0.9605791804145385,0.9769095182138658,0.003719637043898482,0.9755784631922781,0.9782405732354535,0.9771677559912855,0.0033471000706012093,0.9759700116135005,0.9783655003690704,0.9428966789667896,0.003999446121577096,0.941465495552691,0.9443278623808883
0.14,0.9586482703459308,0.005545035972692938,0.9566640047067754,0.9606325359850862,0.9791226008617315,0.004363440337825867,0.9775611637901794,0.9806840379332836,0.9781844589687727,0.002832956651345974,0.9771706984506867,0.9791982194868587,0.945641143911439,0.0038391916993879257,0.9442673068058294,0.9470149810170487
0.14400000000000002,0.9597480503899221,0.005769676400002847,0.957683398206248,0.9618127025735961,0.9804347826086957,0.004015123281614542,0.9789979891949261,0.9818715760224652,0.9795642701525054,0.003032564888845318,0.9784790807439825,0.9806494595610282,0.9506688191881919,0.004334299860814619,0.9491178099024156,0.9522198284739682
0.148,0.9628074385122976,0.004368612951276986,0.9612441504447942,0.9643707265798009,0.982452017234626,0.0030382465437566826,0.9813647946720047,0.9835392397972474,0.9819607843137255,0.002142590943616335,0.9811940679913932,0.9827275006360577,0.9527137146371465,0.003422622904167319,0.9514889447604549,0.9539384845138381
0.152,0.9643871225754851,0.004275253396060154,0.9628572427957576,0.9659170023552126,0.9830395613004309,0.002719883892377308,0.9820662633494862,0.9840128592513756,0.9833986928104574,0.0023793100589931146,0.9825472676405926,0.9842501179803222,0.9549123616236164,0.0033177345294238708,0.9537251255697846,0.9560995976774481
0.156,0.96622675464907,0.005043988724553784,0.9644217864649667,0.9680317228331734,0.985879357618488,0.0031564253764644985,0.984749845303704,0.987008869933272,0.9845896877269428,0.0025445391549038256,0.9836791360844601,0.9855002393694254,0.9587561500615006,0.0038434570625281088,0.9573807866152938,0.9601315135077074
0.16,0.9671265746850629,0.004774153039630596,0.9654181659607084,0.9688349834094174,0.9859381120250686,0.002277814083882393,0.9851230067234457,0.9867532173266916,0.9853740014524329,0.0021641265898897704,0.9845995786980544,0.9861484242068115,0.9595787207872079,0.003469168771076384,0.9583372946859566,0.9608201468884591
0.164,0.9689862027594481,0.003616991635912734,0.9676918789253741,0.9702805265935222,0.986584410497454,0.0024691478751682726,0.9857008372779442,0.9874679837169639,0.9861583151779231,0.0023358038711853517,0.9853224584974211,0.9869941718584251,0.9627152521525216,0.0031449483380499798,0.9615898468431886,0.9638406574618547
0.168,0.97124575084983,0.003197377151297556,0.9701015841306267,0.9723899175690333,0.987837837837838,0.003192672836881993,0.9866953545359284,0.9889803211397475,0.9876543209876542,0.0024657454469428574,0.9867719653114481,0.9885366766638602,0.96389913899139,0.0034130978491011942,0.962677777611879,0.965120500370901
